billid,customerid,monthid,billedamount
15753,524,201012,18415
15754,585,201012,14391
15755,514,201012,9604
15756,180,201012,17556
15757,955,201012,7572
15758,753,201012,7226
15759,279,201012,17329
15760,739,201012,3671
15761,916,201012,6017
15762,752,201012,11636
15763,748,201012,2016
15764,640,201012,16885
15765,513,201012,19684
15766,363,201012,12375
15767,751,201012,4018
15768,740,201012,13785
15769,582,201012,4316
15770,24,201012,899
15771,675,201012,8123
15772,274,201012,4101
15773,512,201012,6560
15774,53,201012,14154
15775,3,201012,4384
15776,276,201012,5726
15777,744,201012,5134
15778,275,201012,16682
15779,947,201012,16038
15780,918,201012,4621
15781,25,201012,15850
15782,250,201012,928
15783,361,201012,3546
15784,583,201012,14797
15785,743,201012,15841
15786,41,201012,13547
15787,521,201012,17466
15788,677,201012,10505
15789,184,201012,17378
15790,963,201012,15955
15791,742,201012,2570
15792,520,201012,7699
15793,628,201012,5740
15794,676,201012,6359
15795,185,201012,12274
15796,517,201012,197
15797,277,201012,14143
15798,747,201012,1096
15799,96,201012,16270
15800,746,201012,19346
15801,518,201012,7526
15802,182,201012,12547
15803,623,201012,9224
15804,745,201012,13233
15805,236,201012,14372
15806,519,201012,11091
15807,341,201012,8998
15808,919,201012,15208
15809,183,201012,18544
15810,360,201012,1835
15811,917,201012,5722
15812,763,201012,13623
15813,186,201012,6520
15814,754,201012,2248
15815,999,201012,6404
15816,506,201012,19705
15817,914,201012,1865
15818,177,201012,7715
15819,249,201012,19816
15820,213,201012,8825
15821,187,201012,4180
15822,507,201012,10990
15823,759,201012,8069
15824,736,201012,18560
15825,73,201012,8341
15826,23,201012,7221
15827,273,201012,10302
15828,38,201012,18167
15829,55,201012,903
15830,366,201012,10218
15831,760,201012,7043
15832,282,201012,2662
15833,761,201012,1203
15834,641,201012,7202
15835,529,201012,2320
15836,283,201012,18053
15837,339,201012,9541
15838,26,201012,1719
15839,921,201012,1464
15840,503,201012,1624
15841,527,201012,13797
15842,176,201012,14951
15843,913,201012,8793
15844,504,201012,3792
15845,34,201012,12942
15846,762,201012,6635
15847,735,201012,12063
15848,528,201012,15133
15849,505,201012,206
15850,45,201012,9942
15851,364,201012,13600
15852,281,201012,592
15853,758,201012,12256
15854,952,201012,19624
15855,756,201012,15488
15856,227,201012,15564
15857,915,201012,11112
15858,179,201012,11061
15859,525,201012,9006
15860,510,201012,14411
15861,340,201012,7329
15862,280,201012,8419
15863,981,201012,12798
15864,755,201012,7472
15865,84,201012,11777
15866,342,201012,12309
15867,674,201012,17167
15868,511,201012,7335
15869,509,201012,2455
15870,211,201012,12903
15871,946,201012,19807
15872,738,201012,10320
15873,988,201012,2449
15874,365,201012,4025
15875,359,201012,18437
15876,97,201012,12999
15877,737,201012,5701
15878,617,201012,5498
15879,114,201012,4634
15880,673,201012,9898
15881,920,201012,13316
15882,508,201012,8718
15883,586,201012,19857
15884,581,201012,1871
15885,526,201012,9584
15886,105,201012,15790
15887,964,201012,72
15888,757,201012,10188
15889,178,201012,12008
15890,785,201012,13506
15891,731,201012,16393
15892,156,201012,12370
15893,95,201012,12426
15894,479,201012,14831
15895,373,201012,6120
15896,162,201012,722
15897,540,201012,13029
15898,375,201012,15262
15899,475,201012,6121
15900,293,201012,9940
15901,903,201012,7522
15902,165,201012,14901
15903,665,201012,7177
15904,472,201012,5935
15905,797,201012,4145
15906,725,201012,12730
15907,72,201012,63
15908,987,201012,5415
15909,473,201012,15769
15910,790,201012,19061
15911,924,201012,16549
15912,666,201012,13563
15913,230,201012,3525
15914,789,201012,8716
15915,292,201012,9190
15916,667,201012,1463
15917,541,201012,624
15918,471,201012,2048
15919,726,201012,13311
15920,798,201012,15625
15921,788,201012,628
15922,643,201012,8314
15923,99,201012,14945
15924,966,201012,3544
15925,642,201012,7669
15926,906,201012,10252
15927,537,201012,4199
15928,943,201012,13018
15929,480,201012,11357
15930,357,201012,18692
15931,193,201012,5145
15932,296,201012,18820
15933,636,201012,7720
15934,234,201012,18718
15935,2,201012,12999
15936,19,201012,7336
15937,975,201012,11434
15938,294,201012,2038
15939,163,201012,17274
15940,989,201012,12447
15941,793,201012,1364
15942,476,201012,19329
15943,956,201012,14803
15944,246,201012,16755
15945,627,201012,4880
15946,216,201012,10430
15947,724,201012,10157
15948,59,201012,4496
15949,795,201012,9512
15950,794,201012,14534
15951,40,201012,13664
15952,336,201012,4809
15953,615,201012,8350
15954,110,201012,3427
15955,118,201012,5185
15956,478,201012,10195
15957,374,201012,10949
15958,82,201012,19639
15959,578,201012,3073
15960,905,201012,11724
15961,796,201012,5646
15962,538,201012,10214
15963,46,201012,7558
15964,791,201012,14660
15965,477,201012,10253
15966,792,201012,10338
15967,268,201012,5062
15968,474,201012,7106
15969,681,201012,11701
15970,295,201012,8668
15971,592,201012,17589
15972,621,201012,9888
15973,723,201012,4286
15974,539,201012,7687
15975,904,201012,683
15976,164,201012,19267
15977,192,201012,27
15978,376,201012,6975
15979,51,201012,17399
15980,161,201012,16781
15981,372,201012,564
15982,356,201012,15182
15983,591,201012,11221
15984,470,201012,17657
15985,902,201012,8069
15986,536,201012,16320
15987,481,201012,6507
15988,166,201012,1151
15989,269,201012,12820
15990,786,201012,4018
15991,35,201012,13903
15992,722,201012,7989
15993,482,201012,16631
15994,593,201012,15545
15995,682,201012,9833
15996,787,201012,14751
15997,18,201012,15190
15998,469,201012,952
15999,983,201012,2121
16000,210,201012,4318
16001,807,20102,2537
16002,758,20102,10357
16003,40,20102,2791
16004,860,20102,16135
16005,281,20102,8129
16006,622,20102,3064
16007,89,20102,13461
16008,545,20102,16168
16009,17,20102,12396
16010,508,20102,13009
16011,415,20102,101
16012,652,20102,14612
16013,416,20102,4396
16014,137,20102,18154
16015,737,20102,5865
16016,258,20102,9326
16017,276,20102,10469
16018,99,20102,5844
16019,295,20102,9799
16020,808,20102,14751
16021,947,20102,4910
16022,462,20102,1790
16023,178,20102,16768
16024,878,20102,14760
16025,8,20102,2942
16026,79,20102,319
16027,398,20102,13709
16028,319,20102,9536
16029,859,20102,15760
16030,527,20102,16620
16031,571,20102,5318
16032,595,20102,15827
16033,796,20102,13340
16034,946,20102,991
16035,469,20102,9097
16036,578,20102,13278
16037,31,20102,16776
16038,136,20102,1016
16039,129,20102,3134
16040,222,20102,15430
16041,696,20102,201
16042,10,20102,18020
16043,690,20102,4764
16044,97,20102,15560
16045,719,20102,2343
16046,862,20102,1892
16047,526,20102,16278
16048,988,20102,4819
16049,756,20102,5064
16050,964,20102,768
16051,510,20102,15716
16052,179,20102,19611
16053,960,20102,1247
16054,275,20102,14682
16055,739,20102,3469
16056,593,20102,7419
16057,474,20102,617
16058,464,20102,14905
16059,413,20102,4463
16060,697,20102,2682
16061,801,20102,10765
16062,44,20102,6070
16063,266,20102,4826
16064,723,20102,9676
16065,738,20102,228
16066,414,20102,10169
16067,55,20102,12854
16068,957,20102,6375
16069,67,20102,6594
16070,606,20102,14334
16071,320,20102,15347
16072,463,20102,7730
16073,997,20102,5758
16074,158,20102,19266
16075,48,20102,16942
16076,861,20102,15288
16077,161,20102,9522
16078,564,20102,4141
16079,757,20102,11876
16080,25,20102,14761
16081,246,20102,19482
16082,744,20102,7025
16083,509,20102,15203
16084,722,20102,3723
16085,250,20102,8
16086,241,20102,18268
16087,51,20102,14159
16088,255,20102,2005
16089,528,20102,7726
16090,654,20102,5332
16091,799,20102,4993
16092,475,20102,2414
16093,605,20102,3773
16094,699,20102,9729
16095,397,20102,932
16096,26,20102,13564
16097,760,20102,17757
16098,282,20102,13310
16099,855,20102,18577
16100,157,20102,4274
16101,635,20102,15316
16102,420,20102,15506
16103,621,20102,3194
16104,177,20102,9004
16105,563,20102,10764
16106,854,20102,17428
16107,506,20102,12652
16108,11,20102,6591
16109,687,20102,9719
16110,978,20102,6537
16111,421,20102,13447
16112,679,20102,5953
16113,522,20102,15830
16114,700,20102,16878
16115,810,20102,3389
16116,762,20102,14302
16117,505,20102,221
16118,562,20102,15234
16119,251,20102,8589
16120,795,20102,2108
16121,673,20102,11583
16122,951,20102,5731
16123,317,20102,4196
16124,743,20102,15114
16125,267,20102,329
16126,102,20102,19355
16127,939,20102,3752
16128,761,20102,7949
16129,249,20102,12306
16130,139,20102,923
16131,689,20102,1371
16132,736,20102,15031
16133,138,20102,7159
16134,809,20102,16117
16135,800,20102,7593
16136,542,20102,16799
16137,203,20102,13078
16138,857,20102,11832
16139,546,20102,16605
16140,718,20102,17224
16141,213,20102,13796
16142,624,20102,12549
16143,418,20102,16415
16144,300,20102,3643
16145,229,20102,8352
16146,858,20102,8855
16147,211,20102,578
16148,163,20102,12571
16149,60,20102,11505
16150,565,20102,9375
16151,417,20102,8342
16152,521,20102,17690
16153,630,20102,4489
16154,195,20102,8281
16155,648,20102,5527
16156,698,20102,11372
16157,184,20102,10284
16158,724,20102,7230
16159,677,20102,15889
16160,61,20102,12941
16161,85,20102,12830
16162,273,20102,9256
16163,419,20102,12526
16164,991,20102,6981
16165,297,20102,9296
16166,581,20102,10290
16167,507,20102,12078
16168,318,20102,11150
16169,879,20102,2665
16170,18,20102,13079
16171,539,20102,883
16172,856,20102,14113
16173,759,20102,16937
16174,187,20102,17531
16175,653,20102,3492
16176,23,20102,4257
16177,461,20102,4048
16178,32,20102,3027
16179,34,20102,7603
16180,326,20102,639
16181,405,20102,18785
16182,649,20102,6952
16183,278,20102,8842
16184,693,20102,4877
16185,741,20102,12028
16186,682,20102,11175
16187,750,20102,15314
16188,37,20102,12290
16189,871,20102,1662
16190,298,20102,11735
16191,541,20102,12337
16192,54,20102,2981
16193,665,20102,1571
16194,872,20102,6323
16195,720,20102,16160
16196,35,20102,328
16197,803,20102,19794
16198,749,20102,3900
16199,256,20102,15614
16200,981,20102,14762
16201,400,20102,15799
16202,804,20102,9919
16203,876,20102,19743
16204,472,20102,4018
16205,568,20102,9126
16206,869,20102,3494
16207,9,20102,5519
16208,82,20102,12761
16209,995,20102,16378
16210,193,20102,15481
16211,181,20102,11683
16212,296,20102,4035
16213,404,20102,5075
16214,205,20102,8070
16215,524,20102,8397
16216,68,20102,11518
16217,53,20102,8075
16218,515,20102,7106
16219,572,20102,9423
16220,132,20102,16955
16221,585,20102,3895
16222,194,20102,4844
16223,870,20102,9135
16224,963,20102,10365
16225,742,20102,5628
16226,625,20102,410
16227,516,20102,13239
16228,594,20102,15853
16229,748,20102,2345
16230,874,20102,13134
16231,212,20102,13892
16232,746,20102,3417
16233,223,20102,9318
16234,691,20102,6962
16235,402,20102,5268
16236,523,20102,9613
16237,802,20102,16157
16238,875,20102,13616
16239,39,20102,18310
16240,747,20102,16973
16241,986,20102,13880
16242,325,20102,2851
16243,277,20102,13270
16244,401,20102,15342
16245,518,20102,8211
16246,583,20102,1352
16247,403,20102,12207
16248,185,20102,11642
16249,207,20102,4541
16250,471,20102,2551
16251,543,20102,18426
16252,798,20102,11696
16253,206,20102,1272
16254,676,20102,4385
16255,468,20102,11404
16256,182,20102,9664
16257,160,20102,17412
16258,692,20102,5533
16259,131,20102,1621
16260,324,20102,3960
16261,519,20102,1665
16262,240,20102,15606
16263,130,20102,6528
16264,467,20102,7919
16265,103,20102,9891
16266,517,20102,11142
16267,569,20102,11561
16268,873,20102,10834
16269,678,20102,11274
16270,943,20102,1022
16271,570,20102,7232
16272,721,20102,16254
16273,751,20102,6561
16274,95,20102,8278
16275,299,20102,2052
16276,511,20102,11757
16277,520,20102,303
16278,626,20102,10347
16279,257,20102,8724
16280,465,20102,13038
16281,411,20102,16770
16282,651,20102,9074
16283,607,20102,8990
16284,754,20102,4307
16285,972,20102,7682
16286,586,20102,5341
16287,566,20102,5525
16288,134,20102,1166
16289,512,20102,8256
16290,186,20102,1173
16291,865,20102,3328
16292,217,20102,11101
16293,180,20102,4556
16294,473,20102,1112
16295,745,20102,16170
16296,582,20102,12414
16297,573,20102,12901
16298,135,20102,6998
16299,971,20102,6353
16300,540,20102,10748
16301,967,20102,15781
16302,92,20102,7352
16303,863,20102,5381
16304,674,20102,2244
16305,797,20102,15856
16306,584,20102,6994
16307,695,20102,6290
16308,204,20102,135
16309,412,20102,13717
16310,987,20102,8156
16311,877,20102,14621
16312,84,20102,17791
16313,280,20102,2605
16314,321,20102,8989
16315,864,20102,14390
16316,806,20102,576
16317,755,20102,5834
16318,664,20102,13911
16319,323,20102,17992
16320,69,20102,8108
16321,87,20102,18464
16322,408,20102,6678
16323,133,20102,17095
16324,608,20102,9685
16325,752,20102,8127
16326,159,20102,7867
16327,996,20102,4312
16328,162,20102,7822
16329,399,20102,6166
16330,938,20102,19362
16331,407,20102,16204
16332,868,20102,1125
16333,24,20102,1780
16334,514,20102,4677
16335,633,20102,11001
16336,740,20102,12337
16337,694,20102,19523
16338,609,20102,9679
16339,406,20102,1450
16340,683,20102,5823
16341,466,20102,7600
16342,675,20102,2419
16343,650,20102,5862
16344,952,20102,15678
16345,231,20102,1901
16346,470,20102,12320
16347,984,20102,7577
16348,322,20102,145
16349,513,20102,7829
16350,866,20102,2494
16351,805,20102,14494
16352,994,20102,11338
16353,753,20102,12876
16354,28,20102,3637
16355,409,20102,4529
16356,96,20102,1225
16357,279,20102,11409
16358,525,20102,15462
16359,688,20102,16995
16360,867,20102,10736
16361,567,20102,4964
16362,544,20102,19200
16363,274,20102,17159
16364,183,20102,8080
16365,252,20102,9512
16366,410,20102,14526
16367,244,20102,3027
16368,955,20102,19388
16369,190,20102,10690
16370,62,20102,8252
16371,709,20102,8173
16372,779,20102,9841
16373,148,20102,13204
16374,454,20102,6792
16375,490,20102,17814
16376,440,20102,16940
16377,832,20102,12008
16378,667,20102,6261
16379,778,20102,7685
16380,590,20102,2079
16381,818,20102,19999
16382,577,20102,3034
16383,309,20102,3691
16384,833,20102,4092
16385,708,20102,5246
16386,98,20102,15713
16387,170,20102,1977
16388,491,20102,4917
16389,999,20102,18577
16390,968,20102,2059
16391,969,20102,2682
16392,441,20102,6432
16393,980,20102,17697
16394,443,20102,17870
16395,600,20102,14752
16396,90,20102,7526
16397,669,20102,11597
16398,710,20102,65
16399,308,20102,3827
16400,788,20102,12906
16401,453,20102,17429
16402,830,20102,1527
16403,726,20102,3120
16404,549,20102,9294
16405,234,20102,2370
16406,684,20102,17112
16407,819,20102,6556
16408,780,20102,8721
16409,442,20102,3034
16410,14,20102,7229
16411,1000,20102,490
16412,831,20102,5866
16413,289,20102,12786
16414,714,20102,6617
16415,83,20102,9638
16416,553,20102,14651
16417,262,20102,11312
16418,834,20102,6254
16419,439,20102,3275
16420,310,20102,10769
16421,836,20102,5702
16422,210,20102,5281
16423,533,20102,1083
16424,33,20102,18698
16425,218,20102,2271
16426,775,20102,415
16427,707,20102,14587
16428,21,20102,1137
16429,580,20102,6247
16430,632,20102,14333
16431,171,20102,2221
16432,49,20102,6875
16433,555,20102,559
16434,948,20102,9347
16435,730,20102,15356
16436,479,20102,10580
16437,686,20102,1995
16438,146,20102,10020
16439,492,20102,2383
16440,293,20102,839
16441,303,20102,19596
16442,437,20102,13218
16443,169,20102,19350
16444,776,20102,11869
16445,50,20102,1074
16446,658,20102,1765
16447,729,20102,18679
16448,209,20102,2017
16449,36,20102,4721
16450,670,20102,17989
16451,554,20102,19146
16452,789,20102,3392
16453,147,20102,19540
16454,480,20102,8781
16455,777,20102,14620
16456,982,20102,19037
16457,101,20102,11187
16458,288,20102,10552
16459,438,20102,16120
16460,64,20102,13463
16461,835,20102,9299
16462,548,20102,16961
16463,576,20102,3841
16464,100,20102,14280
16465,243,20102,5970
16466,154,20102,19157
16467,601,20102,16592
16468,199,20102,5712
16469,589,20102,17892
16470,489,20102,6738
16471,149,20102,13976
16472,824,20102,18090
16473,482,20102,6093
16474,966,20102,6022
16475,821,20102,6381
16476,787,20102,2532
16477,448,20102,12653
16478,712,20102,19857
16479,29,20102,1993
16480,484,20102,4436
16481,46,20102,7266
16482,151,20102,16758
16483,953,20102,8006
16484,247,20102,7269
16485,306,20102,13898
16486,990,20102,3599
16487,623,20102,6300
16488,661,20102,1344
16489,599,20102,15033
16490,825,20102,17713
16491,961,20102,7326
16492,783,20102,1896
16493,20,20102,1105
16494,660,20102,2868
16495,449,20102,4921
16496,727,20102,13781
16497,305,20102,4659
16498,483,20102,3032
16499,822,20102,17921
16500,785,20102,13392
16501,944,20102,535
16502,152,20102,17937
16503,264,20102,2663
16504,668,20102,4906
16505,197,20102,14281
16506,167,20102,17870
16507,535,20102,10923
16508,786,20102,10045
16509,450,20102,11728
16510,452,20102,17321
16511,598,20102,2296
16512,291,20102,19330
16513,191,20102,2153
16514,536,20102,8928
16515,15,20102,9784
